,median_house_value
14915,291400.0
6921,246400.0
6225,123700.0
17334,336400.0
242,50600.0
20602,69700.0
15627,137500.0
1827,375900.0
6795,84700.0
16966,371100.0
1897,147900.0
20585,83600.0
7421,160800.0
14160,229000.0
13957,168100.0
19554,480100.0
13223,117500.0
19972,67800.0
17353,189400.0
14146,191800.0
3915,126000.0
11955,81500.0
7392,159800.0
15781,266300.0
3680,229800.0
17921,275800.0
13605,247200.0
1924,193800.0
19403,189900.0
7366,55800.0
4803,305000.0
3557,148300.0
19580,218200.0
6611,452800.0
12599,233900.0
714,445400.0
19217,334800.0
8398,315200.0
6409,401900.0
82,112500.0
2666,95800.0
15716,119800.0
5160,54700.0
11426,230200.0
8350,85900.0
6580,321300.0
5747,247600.0
10727,88000.0
4987,110400.0
4711,157800.0
11980,113500.0
313,443300.0
194,55900.0
3307,136400.0
1576,138400.0
16136,60000.0
14769,218800.0
6896,113100.0
1351,141700.0
1400,122600.0
12588,117000.0
16597,118900.0
10629,280100.0
20428,177100.0
2002,336400.0
7625,229600.0
16313,339100.0
17117,227400.0
11094,136800.0
17877,97400.0
1323,100500.0
20411,184900.0
17817,66800.0
12256,464600.0
9231,128700.0
8490,206300.0
5837,350000.0
10612,159900.0
10284,92600.0
13555,210700.0
527,227100.0
8599,72100.0
10293,217100.0
4069,139300.0
538,326600.0
12337,272200.0
3180,162500.0
16764,177200.0
13706,500001.0
13212,66100.0
9872,292900.0
5172,136400.0
18155,500001.0
4473,342900.0
12327,186900.0
7342,232000.0
122,179800.0
11722,161200.0
5103,167600.0
4688,188400.0
10649,227300.0
8850,154300.0
10531,100000.0
11486,410500.0
4018,129200.0
17642,118300.0
13408,177200.0
6099,143400.0
3469,222100.0
20319,159400.0
4951,47500.0
19998,303800.0
16789,127900.0
14739,124600.0
775,349100.0
4539,500001.0
7531,96200.0
16351,184600.0
1872,322300.0
9683,212000.0
19825,252000.0
16081,294800.0
19867,354300.0
15128,116400.0
15870,137000.0
2449,151600.0
5435,150800.0
3453,199400.0
4296,102600.0
1095,134700.0
10618,159200.0
6765,211300.0
15725,128200.0
12964,421300.0
1422,341400.0
460,39400.0
5426,176700.0
16387,200000.0
128,329300.0
8722,146900.0
19657,77300.0
13887,269600.0
2084,156900.0
15527,83600.0
10642,142500.0
17124,254200.0
4242,71300.0
14646,69200.0
6622,376700.0
20556,152500.0
13233,190000.0
6256,156100.0
13681,187500.0
13471,363800.0
17606,272400.0
16843,169600.0
11844,55700.0
10332,237600.0
14157,126000.0
20103,144400.0
3353,177700.0
2167,133300.0
1535,142900.0
7324,163900.0
18874,42500.0
10883,280700.0
2123,224800.0
1397,232400.0
2171,191700.0
723,231300.0
15322,126200.0
7129,155700.0
7766,78600.0
6719,416700.0
19627,133900.0
5654,178800.0
17934,239500.0
8609,203700.0
871,94200.0
16958,175900.0
8261,500001.0
20487,259800.0
10381,290800.0
16742,94000.0
20273,210500.0
13269,110400.0
6714,175000.0
2428,225000.0
15172,49800.0
11951,396400.0
8986,274200.0
20555,172000.0
15059,469900.0
12403,161400.0
3388,164900.0
2906,275700.0
9297,334100.0
8073,164000.0
16827,217700.0
5031,223800.0
12832,100900.0
3031,500001.0
14579,150000.0
19376,172900.0
8848,248100.0
4054,213100.0
275,295200.0
9151,171700.0
20358,72800.0
15600,93200.0
9584,157800.0
18376,279400.0
17512,283100.0
5011,60400.0
10325,166800.0
15717,143800.0
5254,118500.0
5245,495500.0
13901,179200.0
20135,208100.0
18343,127800.0
1029,100000.0
12164,182800.0
18756,105200.0
6916,350000.0
2930,283300.0
1138,100000.0
17436,210300.0
19498,257100.0
2568,165100.0
11730,330700.0
349,148900.0
7433,349300.0
15565,134700.0
8837,26900.0
13049,140700.0
7762,323700.0
9998,86100.0
19053,193800.0
508,330600.0
3799,173100.0
9831,156700.0
11461,177800.0
7830,102400.0
2248,141700.0
8104,85100.0
16173,322600.0
13580,378100.0
4593,365400.0
12504,259800.0
3589,94200.0
10905,101900.0
1037,68900.0
13099,144800.0
2521,184100.0
11494,161300.0
17749,234900.0
19369,126200.0
16328,288500.0
10779,203700.0
19527,411300.0
5385,395500.0
17788,157700.0
18253,216600.0
12995,274500.0
18630,112500.0
20030,27500.0
19742,221300.0
155,165100.0
7113,150000.0
15115,273700.0
4347,113700.0
12773,282300.0
2093,232000.0
16895,120500.0
14626,500001.0
6756,162500.0
10383,219300.0
70,82500.0
18939,231400.0
13308,500001.0
16196,98600.0
15842,422400.0
801,267600.0
12320,307200.0
41,150000.0
4295,336700.0
850,90500.0
4676,329400.0
17946,297200.0
10378,134100.0
17142,50800.0
4141,244500.0
8417,106300.0
3371,192200.0
6235,225000.0
18593,162500.0
13120,358500.0
13895,137200.0
19738,434500.0
18851,500001.0
17001,108500.0
10667,259300.0
3935,95600.0
11511,156500.0
6290,224200.0
6005,500001.0
10402,197600.0
7333,174400.0
11810,74400.0
19948,50800.0
3859,345100.0
18214,198600.0
10973,108700.0
4506,150700.0
4903,110000.0
12934,145000.0
4121,54900.0
11815,244800.0
16905,55200.0
12917,186400.0
4199,269100.0
19556,99600.0
15190,98200.0
19572,72400.0
4395,355900.0
14477,450000.0
8018,69700.0
6338,195400.0
12120,230400.0
6927,273300.0
774,260300.0
13060,238900.0
12640,278400.0
6139,154400.0
17860,493000.0
15335,139000.0
20099,325700.0
12545,179600.0
16277,167000.0
7860,99200.0
18184,147500.0
12857,163300.0
1416,293800.0
15261,104800.0
12724,222100.0
17884,97000.0
11285,287800.0
20054,87500.0
17429,156300.0
15372,94300.0
8220,302100.0
12949,92800.0
19089,108300.0
11092,225000.0
557,73800.0
8187,281200.0
590,456300.0
12718,126600.0
13622,271900.0
15449,62100.0
15191,417600.0
13915,500000.0
19756,237400.0
16550,167300.0
5548,117500.0
4474,306900.0
2553,103600.0
16543,275000.0
9482,114900.0
4957,500001.0
15303,500001.0
9791,220800.0
14349,122500.0
15624,154300.0
10087,191100.0
3038,359200.0
10300,368200.0
14923,216800.0
8561,213800.0
10268,98600.0
19936,281900.0
11710,289800.0
4476,114700.0
11236,262500.0
13550,158300.0
20177,118100.0
18229,315800.0
2805,210200.0
10360,194600.0
14936,89500.0
2228,500001.0
9150,191500.0
14958,224200.0
13830,309400.0
19577,83800.0
9536,204100.0
20158,92700.0
4097,61600.0
9465,72300.0
567,208100.0
17396,106300.0
2135,168600.0
16132,89600.0
11647,183300.0
11677,140000.0
1816,162500.0
1072,383300.0
18546,381500.0
1476,198400.0
20456,439200.0
13778,350000.0
13267,149100.0
14881,147200.0
10946,160500.0
4904,125000.0
385,96800.0
12251,243700.0
7382,170800.0
3217,268500.0
11650,92800.0
18199,74200.0
15621,142000.0
5857,230600.0
13696,284200.0
4813,74300.0
384,173900.0
10603,276500.0
7735,123700.0
4660,361900.0
6462,75300.0
7133,150700.0
6879,426400.0
7271,214600.0
1749,164800.0
11454,140400.0
5145,220000.0
9608,174200.0
5381,147300.0
7332,143400.0
9020,364900.0
14834,250000.0
10289,336300.0
6665,320800.0
12249,191300.0
12666,55000.0
20095,279600.0
8775,114800.0
7289,278100.0
10507,336000.0
316,144600.0
19970,145300.0
12983,362300.0
14649,71000.0
13095,358800.0
1977,151600.0
1229,215300.0
5389,231900.0
12939,353100.0
14641,191700.0
2884,445700.0
11027,83100.0
11718,190500.0
12746,358200.0
19932,244900.0
16034,120600.0
8409,83200.0
2328,43900.0
980,96900.0
10455,111300.0
13401,241700.0
3077,199200.0
15922,207900.0
9088,53900.0
172,162800.0
13384,71100.0
2828,191700.0
15195,244100.0
12238,187500.0
12071,178200.0
15386,500001.0
941,101300.0
11309,162500.0
18371,96600.0
11049,273400.0
3768,109400.0
17839,201400.0
12798,300300.0
9585,95000.0
19243,90200.0
11314,427300.0
2792,61400.0
6116,262500.0
6392,197500.0
7285,115200.0
7457,195600.0
8341,466100.0
975,146700.0
12042,61500.0
15822,84600.0
15918,326100.0
6328,201000.0
11715,46700.0
15113,170500.0
3717,232000.0
48,187500.0
18717,138200.0
8169,173800.0
13942,264300.0
11365,134700.0
12573,297600.0
2718,500001.0
19064,280800.0
17427,157100.0
2159,391500.0
13975,345500.0
9320,275000.0
673,216700.0
1946,365800.0
7671,500001.0
8322,109700.0
7320,185700.0
2076,289700.0
4763,417500.0
5388,116200.0
18058,205200.0
5560,42500.0
8839,49400.0
17221,103100.0
3855,150000.0
17544,376200.0
317,81500.0
17616,171000.0
10114,60300.0
17045,88400.0
10279,116600.0
11530,230400.0
17023,252900.0
17219,500001.0
12617,258300.0
4907,98000.0
5744,139000.0
14226,250000.0
572,67500.0
15603,144500.0
3994,300000.0
18415,290400.0
19484,160400.0
14735,258000.0
6419,81700.0
5937,72100.0
13263,292500.0
16822,165700.0
7539,225000.0
1758,361300.0
15925,147400.0
11334,75800.0
1437,275000.0
18019,141600.0
18849,190400.0
1795,233300.0
16427,122600.0
2747,131000.0
2231,288400.0
11985,97000.0
20632,115600.0
12854,135200.0
15741,419200.0
13849,134400.0
16816,476400.0
20361,98900.0
15791,337400.0
14414,284900.0
1672,375000.0
16486,94000.0
5882,94600.0
2606,148600.0
9901,143300.0
8911,410400.0
20149,128100.0
7614,153000.0
15015,101600.0
9805,225000.0
14676,161200.0
3728,399300.0
14201,255700.0
3580,93300.0
4489,70200.0
12553,350500.0
10448,500001.0
8347,82500.0
12477,463500.0
6292,105400.0
15684,65600.0
16762,335300.0
8569,99000.0
1203,80300.0
20628,92400.0
12979,111700.0
17433,107300.0
20595,88800.0
12580,133300.0
2880,201200.0
9229,319100.0
17428,351900.0
5752,188300.0
3250,131000.0
12634,342200.0
9857,469900.0
12988,215000.0
8384,87500.0
15926,96700.0
15705,81800.0
17837,59000.0
5177,305600.0
2172,202800.0
18122,268800.0
13829,173800.0
19027,224700.0
5109,102700.0
17447,144000.0
14186,103000.0
10680,236800.0
4909,194700.0
10999,212500.0
15502,96700.0
6361,83800.0
9762,246800.0
17128,226700.0
6964,135700.0
2665,52100.0
7275,234100.0
6316,93800.0
19353,253800.0
1714,368300.0
12464,105500.0
10897,112500.0
14271,225000.0
10622,190500.0
8149,94100.0
14058,203700.0
596,91800.0
6946,51500.0
94,179200.0
11464,500001.0
16962,130400.0
20606,56600.0
11404,91200.0
14262,174200.0
2848,221100.0
31,115200.0
10465,51600.0
18171,93300.0
10356,94200.0
12753,223000.0
12838,244000.0
11496,169100.0
8327,104600.0
1710,252500.0
20290,79200.0
13153,175700.0
627,366100.0
9644,500001.0
4945,362600.0
6866,199600.0
6457,415600.0
4258,253800.0
10870,238500.0
2065,175200.0
6455,200000.0
3898,236500.0
9298,171400.0
8991,65700.0
7234,123300.0
1788,117600.0
14821,251900.0
17173,204200.0
14636,170800.0
13102,139700.0
18990,152900.0
15607,268000.0
17649,90800.0
13661,87500.0
4196,159500.0
1610,122800.0
5340,139600.0
5891,117300.0
15810,221300.0
12437,350500.0
16531,273100.0
6662,155500.0
9155,105500.0
8218,157500.0
19531,166100.0
19557,266500.0
9542,112500.0
2390,271300.0
2169,195300.0
18046,195700.0
19885,62000.0
1523,209000.0
9373,92700.0
5706,468800.0
9068,100600.0
307,162500.0
2938,184500.0
12931,175900.0
19222,164600.0
3853,190000.0
9291,69900.0
3022,500001.0
14686,380300.0
2326,169400.0
13689,275900.0
2001,103200.0
10589,99700.0
13227,269600.0
7792,269800.0
14603,153900.0
15117,107400.0
3892,137500.0
11075,157800.0
14932,500001.0
8460,112500.0
8477,226800.0
4608,145500.0
17205,450000.0
1318,126800.0
18318,155200.0
5218,77600.0
17945,252200.0
17928,271200.0
16537,246100.0
12171,159100.0
7571,124100.0
2781,210200.0
2714,500000.0
10761,288800.0
9069,251500.0
20412,131900.0
1401,353600.0
18994,136100.0
8802,50700.0
3909,241300.0
16661,218300.0
7688,211800.0
3786,146400.0
1986,126600.0
251,410000.0
16852,223200.0
15882,191000.0
7677,500001.0
6976,231200.0
2571,292700.0
4183,186900.0
11198,500001.0
3938,295100.0
15465,150000.0
5373,500001.0
16358,344700.0
5141,142600.0
15312,230300.0
1338,300000.0
16245,433300.0
5921,296600.0
9988,92500.0
11654,78600.0
3497,500000.0
14075,135600.0
19240,97200.0
5395,98700.0
18920,226800.0
2750,156500.0
11796,490000.0
14893,143000.0
16590,74300.0
3436,284200.0
5312,500001.0
12539,86500.0
11526,121200.0
17412,257300.0
15019,202000.0
3616,172500.0
5203,160600.0
2386,237000.0
18704,75700.0
18989,143900.0
5447,55000.0
10863,207100.0
13791,182500.0
4638,95500.0
16119,282600.0
14428,139400.0
16832,139300.0
7132,173700.0
18524,500001.0
12900,75800.0
5464,400000.0
16729,269200.0
11017,141100.0
13934,156300.0
284,162900.0
1163,500001.0
951,172100.0
15954,112500.0
149,197500.0
18093,250000.0
9098,282700.0
11543,130600.0
19461,190300.0
6015,240800.0
16435,125000.0
10738,76300.0
45,182300.0
15400,123200.0
736,59300.0
2999,327500.0
14107,304000.0
3347,115800.0
3910,137500.0
7192,87600.0
11416,141700.0
13240,500001.0
19115,156700.0
3805,203900.0
1244,500001.0
11359,82800.0
17794,387300.0
1265,202300.0
533,146300.0
5069,86100.0
14363,120100.0
17678,146900.0
15219,225000.0
1239,367400.0
18613,226700.0
706,106300.0
15924,297900.0
271,67000.0
11412,95900.0
5399,210900.0
13616,129200.0
8920,255100.0
11615,110800.0
13280,108900.0
11753,90600.0
13665,120800.0
20154,111200.0
9167,130700.0
12377,218200.0
12172,260500.0
1346,250800.0
1823,426900.0
7004,106900.0
15264,452800.0
14311,500001.0
20338,104400.0
7139,227500.0
3534,93100.0
6931,319700.0
5672,99500.0
2031,300000.0
3889,197700.0
4197,477600.0
16777,193100.0
5241,480600.0
19230,134400.0
11601,229400.0
2963,158300.0
17641,154900.0
5405,45000.0
20597,68700.0
7137,225400.0
6425,93300.0
3269,97100.0
8459,273500.0
16748,153500.0
18864,235800.0
6,299200.0
4265,151900.0
12098,318600.0
6209,174500.0
16493,85100.0
7353,130300.0
12706,72300.0
6730,53400.0
3342,58900.0
5901,187500.0
1581,500001.0
3807,147900.0
14261,157700.0
891,123900.0
9436,129700.0
1993,82400.0
2783,97000.0
12944,467700.0
15448,304100.0
521,127600.0
15107,154700.0
13644,130800.0
19290,70900.0
16675,442100.0
9,261100.0
4930,354400.0
17306,168200.0
2232,219000.0
4361,137500.0
20635,78100.0
6529,300000.0
12045,500001.0
15216,442900.0
13520,500001.0
16728,148500.0
5794,71300.0
3132,282600.0
8320,147600.0
2735,150800.0
16677,85800.0
12595,160200.0
5375,417800.0
12589,205400.0
19055,379600.0
1685,266200.0
4858,225000.0
12460,183600.0
5849,153500.0
8315,131700.0
12513,127800.0
1031,276100.0
10484,384400.0
1221,294000.0
17707,278300.0
12365,162500.0
20100,239900.0
11466,500001.0
14339,80900.0
13385,385300.0
641,132000.0
6410,267400.0
497,163100.0
17179,275000.0
7580,109100.0
2751,186900.0
9970,126400.0
489,248300.0
15370,66600.0
8594,113700.0
588,144800.0
454,500001.0
12225,101800.0
8880,204800.0
5980,239500.0
10077,240900.0
16713,79200.0
10413,153100.0
16175,130400.0
16197,135800.0
5387,165800.0
16668,425000.0
14551,71300.0
5231,134900.0
12270,221000.0
15223,223900.0
109,254100.0
16168,159800.0
11430,85700.0
9719,225700.0
11481,142500.0
10443,227800.0
7219,108000.0
14613,72000.0
8560,231800.0
14805,316900.0
1064,82900.0
6564,49500.0
10734,241500.0
9750,162100.0
423,236200.0
19459,394100.0
7295,223900.0
72,75000.0
15508,62400.0
254,154300.0
7408,168100.0
10385,99500.0
4677,187500.0
14519,215600.0
2292,214100.0
3754,106900.0
856,278200.0
10751,215000.0
8400,72200.0
11118,127100.0
16340,500001.0
5910,144100.0
14254,185200.0
16106,500001.0
2609,87500.0
16378,123800.0
1983,87500.0
16289,61200.0
18515,144300.0
4659,270500.0
6558,161400.0
5446,163600.0
9364,96400.0
6668,179900.0
3960,308300.0
12065,155000.0
15444,335000.0
2624,163000.0
1191,88400.0
19483,256100.0
4805,187500.0
6241,149500.0
1530,262900.0
20402,69300.0
18319,164300.0
978,280200.0
8190,88100.0
12174,148300.0
13072,411300.0
4890,116700.0
16965,119900.0
1021,308600.0
19675,135300.0
9512,185000.0
3620,275900.0
11633,135600.0
12936,201900.0
17795,242700.0
17514,123800.0
10687,88300.0
3778,135200.0
18815,307000.0
4484,66800.0
20042,339400.0
10674,325000.0
3839,81900.0
16416,184300.0
7231,190000.0
4911,157800.0
576,60800.0
17414,296100.0
5907,213000.0
3771,113400.0
10815,334900.0
20633,98300.0
13500,178100.0
229,214000.0
15953,244400.0
17454,152800.0
7141,114300.0
10610,160300.0
7144,181300.0
12904,55000.0
16205,237500.0
15645,237300.0
19276,126300.0
17067,181300.0
17066,73400.0
20287,222400.0
13036,72600.0
12048,185700.0
5693,192600.0
8789,500001.0
5380,152300.0
20573,225000.0
11005,500001.0
3550,177000.0
16317,183900.0
13231,170800.0
13330,152000.0
9796,79800.0
5428,500001.0
13198,201800.0
16801,200000.0
962,113600.0
12742,136100.0
19613,120000.0
19429,340400.0
13803,111800.0
12922,198400.0
12016,102800.0
10891,483100.0
4782,500001.0
1201,50800.0
4374,96400.0
9835,139600.0
12017,131500.0
17252,500001.0
2148,123100.0
12068,384800.0
15641,414700.0
18974,162500.0
8666,243100.0
7501,209600.0
14532,175000.0
4935,125000.0
14448,225800.0
13035,247500.0
3513,327500.0
12417,137200.0
679,111400.0
11568,218400.0
17567,170700.0
6173,83300.0
10943,500001.0
9103,303100.0
13816,126600.0
12772,25000.0
11478,322900.0
66,84400.0
7284,281300.0
5952,219200.0
4254,450000.0
705,49500.0
211,194800.0
2824,99300.0
4420,158900.0
16961,234900.0
20380,173800.0
9079,245800.0
9891,374000.0
16508,345300.0
15377,49200.0
8266,235500.0
4548,64600.0
940,105800.0
8389,182000.0
6499,134400.0
15239,190100.0
16079,166300.0
10470,272400.0
8824,291700.0
16765,137500.0
3137,192300.0
5763,330000.0
13766,206800.0
8769,150000.0
11205,64400.0
11816,83800.0
1991,182100.0
7653,171500.0
2977,411800.0
15710,55400.0
4134,177200.0
1061,196200.0
19213,63800.0
4853,201700.0
3164,192300.0
19669,240500.0
10697,58300.0
6396,171600.0
16324,62000.0
15350,204600.0
3491,234600.0
3819,196300.0
10814,336000.0
6394,375000.0
12199,63600.0
8491,243800.0
10404,110100.0
2333,180100.0
11331,184400.0
13613,191800.0
13071,130800.0
18366,419100.0
20087,385400.0
10128,253400.0
6384,500001.0
19293,380000.0
8497,132700.0
13735,296200.0
2577,500001.0
6530,500001.0
1066,79000.0
3190,99200.0
12661,175000.0
76,102100.0
18136,450000.0
18441,200000.0
6980,251800.0
13761,163100.0
12682,325800.0
14768,87700.0
8863,360300.0
7871,168800.0
5341,274200.0
12316,90600.0
458,388500.0
11488,209100.0
15438,135700.0
13190,58400.0
19779,225000.0
9945,258100.0
2114,125000.0
11333,67300.0
7737,131300.0
2058,103100.0
5678,49000.0
8800,179300.0
16503,60900.0
1761,70000.0
20580,87900.0
9442,137500.0
13259,165500.0
12990,317800.0
8,226700.0
3606,230600.0
7390,262500.0
17377,192300.0
13810,167700.0
20623,65500.0
3179,220300.0
15213,325000.0
9839,137800.0
7385,273300.0
12024,150500.0
1595,271900.0
8610,144100.0
18282,220900.0
4958,158300.0
10370,218900.0
14675,339000.0
17632,310600.0
4654,64500.0
9007,96800.0
17037,500001.0
11255,309200.0
14910,341300.0
858,192100.0
3852,52400.0
6163,206800.0
3659,191700.0
9601,116800.0
5450,75600.0
11275,500001.0
3263,95500.0
16189,165500.0
11623,183400.0
1055,183800.0
16076,135600.0
1241,142500.0
9664,191100.0
7960,157700.0
9824,421600.0
12639,198800.0
10272,144800.0
6303,162000.0
16498,325000.0
6277,240600.0
14607,132700.0
4656,122700.0
14180,281300.0
1865,105000.0
8405,257600.0
6239,500001.0
9041,150000.0
13707,192700.0
6864,250000.0
16336,85700.0
19714,376100.0
1711,500001.0
9623,85700.0
11241,225000.0
5121,135000.0
5376,498400.0
20189,312500.0
546,500001.0
5582,500001.0
14838,241000.0
1881,381900.0
5787,132600.0
8202,500001.0
14759,41300.0
18462,295300.0
12034,197300.0
3759,264100.0
13175,143200.0
18408,283500.0
19335,186500.0
7869,331100.0
467,168600.0
17047,150400.0
2789,133000.0
539,135800.0
15770,266700.0
11837,59400.0
19709,148300.0
9849,500001.0
2858,500001.0
7428,217000.0
15395,325500.0
18605,138100.0
1466,442100.0
15958,220900.0
5067,130600.0
298,181800.0
13045,291700.0
17592,221200.0
5265,272700.0
6769,248500.0
206,437100.0
976,436400.0
11413,170100.0
11838,87500.0
7607,420800.0
13682,500001.0
9107,294400.0
4218,319200.0
20167,185400.0
16534,196600.0
5480,455000.0
20339,226000.0
14138,187500.0
15740,76900.0
15098,166200.0
1103,128100.0
11812,238000.0
18483,387500.0
1804,60700.0
10056,264900.0
1880,138800.0
7249,62000.0
2249,170800.0
6856,235200.0
13804,83300.0
14558,57500.0
8562,149300.0
7976,500001.0
6677,309700.0
1522,158000.0
10459,269800.0
9978,446400.0
9809,87500.0
18596,93600.0
11742,304700.0
19346,347700.0
6348,89400.0
13954,89200.0
20458,292200.0
928,60500.0
18062,340900.0
8545,350000.0
3094,373600.0
7196,199600.0
5134,214800.0
10023,192200.0
2471,125200.0
14897,100800.0
14797,218100.0
10376,439900.0
16379,374500.0
1343,59600.0
18396,122200.0
12354,151400.0
205,311200.0
16430,115800.0
11772,248100.0
20370,130700.0
9398,182700.0
14787,115100.0
160,107800.0
13894,215900.0
3303,230700.0
9830,202800.0
4283,116300.0
778,251200.0
16178,125000.0
2887,227700.0
12407,214200.0
10124,128900.0
12186,260700.0
9934,60600.0
8865,207400.0
8919,190400.0
12439,171600.0
19649,101100.0
1144,263600.0
9414,54300.0
1026,500001.0
12419,51400.0
5591,123700.0
19518,84500.0
4492,160700.0
19402,333700.0
19102,144200.0
17380,261100.0
3115,268800.0
16458,252100.0
